Customer_id,Age,Gender,City,Country,Product_id,Product_category,Transaction_id,Transaction_date,Unit_price,Discount_percent,Quantity,Rating
606,85,Female,Paris,France,1166,Grocery,149a0daf3d1e3128a44f6942b3c3ee82c754,8/7/2020,$118.00,13,5,3
652,45,Male,Melbourne,Australia,1112,Outdoors,ab49cc09755a194c07512c5e04202c0fc5c6,6/3/2023,$127.00,13,7,3
1761,53,Female,Tokyo,Japan,1070,Tools,e8bd04ad9080116bc32c750077c17952500b,4/3/2022,$33.00,1,6,1
607,35,Male,Sydney,Australia,1058,Games,ab48adf3a0a7622a151175de10acd620c9f3,4/1/2021,$16.00,6,4,1
371,90,Female,Los Angeles,United States,1200,Books,60efd032593cb4b7d35c21b73145b2cd59c1,10/17/2020,$114.00,21,4,4
1069,64,Female,Sao Paulo,Brazil,1049,Jewelry,2a07b91a3301ccd021dba63ffdbdd2016ec8,4/21/2020,$71.00,17,3,4
1639,77,Male,Johannesburg,South Africa,1106,Jewelry,f0c91a5d2dcec351625d509d5c25090ee560,1/12/2020,$127.00,7,1,4
1740,17,Female,Singapore,Singapore,1077,Clothing,183d591021e871dace533ea4b322535b476c,12/25/2022,$81.00,19,4,2
2363,56,Male,New York,United States,1137,Kids,d245c9cfa251e3c06c579f006c3f4c6bcb96,2/2/2020,$37.00,20,2,1
1756,20,Female,Johannesburg,South Africa,1002,Electronics,1f5a2100549aa65f4c715f47bef18d872830,10/26/2021,$177.00,2,2,5
277,25,Male,Mexico City,Mexico,1187,Sports,205e151272f488581a9f00644c66de361460,5/8/2023,$80.00,0,2,1
2341,67,Male,Delhi,India,1182,Movies,56e78f59f54a6f536e1376cb967b339f6e39,2/6/2022,$61.00,16,5,2
2964,57,Male,Sao Paulo,Brazil,1039,Beauty,2416fbd44af5370eb5c6d1a300a7d1473f65,4/17/2021,$195.00,7,5,4
1124,40,Female,London,United Kingdom,1025,Computers,a89d5660ca35f01c2b3998a6a69a0f994e59,7/8/2021,$62.00,21,4,4
1714,61,Female,Melbourne,Australia,1092,Baby,3eafd748461bec036f18a1399b252c2b7798,10/30/2021,$96.00,20,5,5
2963,33,Male,Johannesburg,South Africa,1112,Shoes,4b831909511c761fd0babfe4212439fb7184,11/22/2020,$127.00,17,3,4
2849,59,Female,Sydney,Australia,1057,Baby,f38ec35f6521ff61808f5dfb46da4a25fb51,6/6/2020,$160.00,15,4,1
2589,42,Male,Delhi,India,1118,Home,5e2608966e9f9a79f8dbeab398c2e93ccb98,8/7/2023,$41.00,9,6,2
1706,74,Female,Paris,France,1165,Beauty,4d27326cff46365305560e0ca3cf566b6323,8/14/2023,$10.00,1,2,2
2547,55,Female,Johannesburg,South Africa,1144,Kids,04d7e47dc1363daa7810523225890cccc829,11/1/2021,$188.00,16,4,1
582,89,Male,London,United Kingdom,1146,Electronics,8aeee2d3edf2f157432b9cdf37f51bff3395,8/14/2020,$126.00,7,6,5
2210,21,Female,Delhi,India,1059,Home,f8177e3e6f0399fe67957da0b5dc03f06bc5,9/17/2023,$56.00,9,1,1
1882,34,Male,Dubai,United Arab Emirates,1113,Clothing,8f2b815c814ef084276b89e461b3fed3e5be,7/24/2022,$127.00,14,5,3
158,73,Male,Singapore,Singapore,1092,Home,063e0a14a62867a870d3fefd8c3cce99b651,10/23/2021,$96.00,15,1,4
1778,33,Female,Singapore,Singapore,1070,Electronics,7cd546ef367fd22c6605c843d87652d00b0d,1/26/2021,$33.00,11,5,2
1026,61,Female,Dubai,United Arab Emirates,1092,Computers,9f83d8dc13b99f5fd6ec99d1e259c0d4bf8a,5/2/2021,$96.00,19,1,4
1722,71,Male,Tokyo,Japan,1145,Home,c7ae0abf896014720313bec201c44a8f8031,2/11/2022,$123.00,12,1,3
1216,69,Female,Beijing,China,1044,Tools,dd17341c371b47e9909e11a856fa262d3777,2/3/2023,$76.00,5,3,4
2788,73,Male,New York,United States,1099,Outdoors,8273df596c520a701f34da9f4ec197b11b11,6/16/2020,$29.00,21,1,3
2591,65,Male,Melbourne,Australia,1136,Movies,4f1749f303a3fdbfcb45e61f863a82c250db,2/20/2022,$129.00,4,2,3
2251,35,Female,Rio de Janeiro,Brazil,1168,Clothing,2d9259cbac8edd89f2d1159e5cce841f0d9a,9/15/2023,$153.00,6,5,4
2224,34,Male,Melbourne,Australia,1186,Grocery,99a3f49d14ab5487b6f8c1a9d61b0c624c16,11/20/2020,$24.00,1,2,1
163,65,Male,Rio de Janeiro,Brazil,1114,Shoes,840e13e72afc27bd92aa85d3b2def376306a,7/2/2020,$16.00,15,1,2
1638,26,Male,Dubai,United Arab Emirates,1187,Clothing,ccb99c512606c74c8b5dc110841367af02bd,5/5/2022,$80.00,16,6,4
128,30,Female,London,United Kingdom,1194,Books,bd8869b9f2142013dff87823f47b2abd0431,11/15/2023,$60.00,22,7,5
451,42,Male,Rio de Janeiro,Brazil,1199,Toys,b374da4a30556062e519a4fe794ebe7da66c,1/3/2021,$158.00,14,1,1
606,85,Female,Paris,France,1063,Outdoors,42b987206159df4eb0cdd9d5c6a45ea62945,9/1/2020,$195.00,5,5,1
1277,26,Female,Sydney,Australia,1158,Sports,ad4ca0dfccf3a3cb706fde4ec06364131f5f,1/3/2020,$46.00,9,4,3
483,51,Female,London,United Kingdom,1005,Home,df9ccaa98d177bbc112ffebc3a256480c496,8/22/2021,$128.00,13,1,2
1777,77,Female,Tokyo,Japan,1109,Baby,9dee10a686166045ecd418935cac8a0cc3e4,2/22/2022,$169.00,22,1,5
1758,60,Male,Paris,France,1041,Outdoors,65681a5646f8acb7536cad669f7b3a9e4089,8/11/2020,$87.00,23,3,3
2250,45,Male,Beijing,China,1026,Outdoors,8bc3393f2809c5133534ef1501b3f3b739db,8/20/2020,$162.00,7,1,5
364,48,Male,Paris,France,1147,Sports,d6e22bbd387a07422d8c85811a50831c80c7,6/20/2021,$103.00,16,2,3
356,48,Male,Dubai,United Arab Emirates,1160,Baby,0e5f143170d18eb99455f6dd4ea5968a07c0,8/16/2022,$186.00,24,6,2
1069,64,Female,Sao Paulo,Brazil,1116,Clothing,a7763a27ba7c259f0de9395014f5773f6e83,3/2/2023,$52.00,7,7,5
536,42,Male,Sydney,Australia,1112,Sports,c192757ae5075999dae49a800ce2e6f58ab4,8/25/2021,$127.00,5,3,2
2638,81,Male,Berlin,Germany,1072,Movies,e41e433350070694a4086d87a202fb8974ac,9/9/2021,$108.00,6,1,1
2300,39,Male,Mexico City,Mexico,1056,Grocery,eaeb3d58b59db8144538e59895cd8de8dc50,8/27/2020,$15.00,5,3,3
2961,22,Male,Beijing,China,1181,Grocery,c2b67eab38656867481b118a2753a519090f,12/22/2023,$115.00,7,5,5
294,76,Male,Rio de Janeiro,Brazil,1189,Home,c91b198a1f432f7965eace30bcb2b8448cbc,8/2/2022,$195.00,18,1,5
727,63,Male,Tokyo,Japan,1189,Books,843d21a6a3cbda6bcb8159e854d406383b2f,7/24/2022,$195.00,0,7,5
2008,74,Male,Los Angeles,United States,1127,Books,95af0be85fd0ed7569b4f750b86aa38a2c94,8/10/2022,$43.00,2,2,3
2787,90,Female,Tokyo,Japan,1161,Beauty,27222cf32ce15fec4089d8dfee32306e8af6,11/4/2022,$30.00,15,4,1
2246,38,Male,Sydney,Australia,1077,Games,92820e62bd39764be190197cfbfa3391112d,8/10/2023,$81.00,30,6,5
2407,22,Male,Sao Paulo,Brazil,1134,Home,6dad8708cfc20fa4de751cd5d50319233849,12/23/2023,$73.00,15,2,1
2517,84,Female,Mexico City,Mexico,1038,Sports,1a6e9157b9c3b0c5aa00a13197c86023a3f1,4/18/2022,$51.00,9,7,1
2923,60,Male,Sydney,Australia,1097,Home,65c2414f7d7523adf52558b4607e5c10088b,10/13/2023,$48.00,2,1,1
573,40,Male,Shanghai,China,1198,Health,f16d65c469e3f51993963d59a37c2cd3d187,11/2/2023,$165.00,4,7,5
1213,29,Male,Shanghai,China,1025,Games,8706b630d76da72529d55fc48fe86497ee5f,12/30/2021,$62.00,1,4,1
2230,86,Female,Tokyo,Japan,1099,Tools,14da6b99ea053fcaec233cc7a6a8804aba0d,2/22/2021,$29.00,11,7,1
1164,70,Female,Paris,France,1007,Shoes,6925c5d3f5b058c03dc4e5b44a4c46ec098c,4/25/2020,$99.00,22,6,1
1386,71,Male,Los Angeles,United States,1065,Books,46e8fbc34ad0f47f2bb44b415a5f3a7bb2ef,11/1/2020,$15.00,24,7,1
1422,46,Male,Mumbai,India,1099,Industrial,932f6d3633a105bda35eeb84628af10ec7b7,7/11/2020,$29.00,12,6,1
205,69,Female,Delhi,India,1040,Home,150638517a7cc489d8c5484ae9713664de0f,3/7/2023,$53.00,12,6,5
815,32,Male,Los Angeles,United States,1096,Tools,770090f8f8a3eb10439f16578252c0ec3f79,4/16/2020,$180.00,29,4,3
1013,67,Male,Shanghai,China,1076,Computers,dfb0d88a3d4f4b56c139f41546c48155e702,1/22/2020,$64.00,13,1,5
1056,57,Female,Berlin,Germany,1184,Automotive,47ab1521720dbb08879ed5db39408367c42c,1/5/2021,$62.00,2,7,3
1924,20,Female,Sao Paulo,Brazil,1152,Grocery,82407fa5ef5e075eb4221b956baecb324ea1,12/15/2023,$21.00,27,7,1
690,44,Male,Delhi,India,1059,Games,0efd3eb744a32c2f4aa54a88c03a1da12a8e,7/15/2023,$56.00,28,5,5
2250,45,Male,Beijing,China,1025,Shoes,dfa19f282d1f8238a18bd31bb95fb221b46f,12/5/2020,$62.00,27,6,1
469,23,Female,Dubai,United Arab Emirates,1138,Electronics,9cf5ee753a53cc33ef2bb72cb7c1973853d1,7/3/2023,$88.00,2,5,4
2805,62,Male,Shanghai,China,1040,Health,aeea44c69256229f3de5b8a93491198288af,8/29/2022,$53.00,9,7,5
805,85,Female,Los Angeles,United States,1048,Toys,185c44125fb54c3a713ea2d103df95d32abe,9/28/2021,$129.00,28,2,3
1882,34,Male,Dubai,United Arab Emirates,1072,Movies,a0b561dc747f0302015742893fed10225db5,9/5/2021,$108.00,28,2,3
1590,84,Female,New York,United States,1125,Music,86b08cdf7897cc360937bfb0979ffe3e3e30,1/15/2020,$101.00,1,7,4
1223,85,Male,Rio de Janeiro,Brazil,1163,Tools,c170205793d636f9cb840e1b057ad42c5c39,6/1/2020,$150.00,6,7,1
1907,75,Female,Dubai,United Arab Emirates,1158,Books,c0daf41b3370fc255cde5564025ce8f0bfeb,11/1/2021,$46.00,14,5,5
298,54,Female,Sydney,Australia,1021,Outdoors,c0f1c28ec4b42a1f6dce5d32cc03e224bac8,4/4/2022,$53.00,21,2,5
2166,85,Female,Lagos,Nigeria,1120,Kids,509938be070a7660abff9aafd1af444044ef,12/11/2023,$98.00,27,5,5
2790,80,Female,Delhi,India,1101,Music,33bec2738ddb3a200ab62c8e90bfaa511c15,7/1/2020,$103.00,26,5,3
2249,51,Female,London,United Kingdom,1074,Shoes,8bf3da888a21148fa5aff8883d3bdfada849,9/25/2023,$114.00,8,2,1
2185,58,Male,Rio de Janeiro,Brazil,1066,Grocery,7a1be45faac9ee840aa68a6ff0b5a5bcb85c,9/8/2021,$150.00,21,2,4
2641,79,Female,Mumbai,India,1045,Beauty,342473b36b48991df0bdba03e39be7ee82be,1/27/2023,$182.00,23,3,4
2679,31,Female,Los Angeles,United States,1061,Grocery,777c6c89762f8e9be3a226ae08d26a49fcf2,1/14/2021,$151.00,30,7,5
2148,77,Female,Sao Paulo,Brazil,1160,Shoes,01b845b5c3df8d45f25eec4ea16bc77d8aed,9/12/2023,$186.00,23,5,5
1653,48,Male,Berlin,Germany,1135,Outdoors,f0ee18cb7e34ad154754dcacc8648d897082,11/11/2021,$45.00,30,2,5
2142,23,Male,Singapore,Singapore,1100,Electronics,e5b75e3f02a5341da3c1dcb232ff3cdc7ec0,7/17/2022,$156.00,17,2,1
2762,54,Female,Sydney,Australia,1014,Grocery,0ece70f65e334c19a5402c35acc593648663,4/22/2020,$159.00,5,2,1
2596,19,Female,Delhi,India,1021,Games,b1c9bbacae09674cb2e0704eff60e993be12,4/20/2023,$53.00,28,4,5
1465,23,Male,New York,United States,1084,Tools,eefb430ac27ff699b836896371afc9a8b8a9,10/8/2021,$51.00,3,4,5
872,23,Female,Lagos,Nigeria,1042,Kids,ec7033e21605c4dec709cd8d73f036045133,10/21/2021,$64.00,5,7,2
2863,37,Female,Toronto,Canada,1132,Beauty,5c463149c86125d0e0d2d34ab2cdc7388cd7,3/15/2021,$32.00,5,2,2
2743,51,Female,Mexico City,Mexico,1142,Shoes,62c65f752b0b4f88f584be68152cf83be50f,5/14/2021,$110.00,11,1,3
1803,29,Male,New York,United States,1007,Electronics,c75308ef7db33d2c4d820e9e27624db96727,11/2/2021,$99.00,17,5,3
1749,70,Female,Beijing,China,1010,Electronics,95cd7d343df3cf4028c078d9147ee38bf8a5,5/27/2022,$101.00,21,1,1
1335,47,Female,Lagos,Nigeria,1082,Home,7cda2397dcce3bcb38c63ac9514e232e7695,11/17/2021,$83.00,8,1,1
143,38,Female,Lagos,Nigeria,1061,Automotive,35cc3a36ddf0f91dbd2a5a71e5a4356859d8,4/1/2022,$151.00,6,3,3
2600,18,Female,Los Angeles,United States,1157,Games,f13506c706bd0b3f75ebcb77d49b72424330,5/8/2020,$120.00,5,3,4
2877,76,Male,Dubai,United Arab Emirates,1066,Automotive,7138f81e9667f98b024a8ca8f0371eb3b2e3,8/17/2022,$150.00,12,2,5
1217,34,Female,Toronto,Canada,1139,Tools,f6c0b6bedc6dec307f57cdbf69052ed35275,9/3/2022,$132.00,3,3,3
794,78,Male,New York,United States,1041,Baby,7cfa36d2e37d697798883b0da52860506239,1/4/2020,$87.00,8,3,4
2832,58,Female,Dubai,United Arab Emirates,1182,Home,a0ab103e23da1c123f8ff013c2e15240789c,11/16/2023,$61.00,0,4,5
177,81,Male,Rio de Janeiro,Brazil,1151,Baby,1598eb46bd316d2a8d1c043ec0e9d0acd906,10/17/2022,$37.00,26,1,3
2829,90,Female,Mumbai,India,1154,Sports,219e6ab5589f43cb033d86774e9cb9d2b67a,1/15/2021,$178.00,19,7,1
2504,49,Male,Berlin,Germany,1038,Sports,b4638a8a4feae685d5d7aef5ba5999ee9607,7/29/2020,$51.00,24,4,2
1082,79,Female,Paris,France,1122,Kids,e650d579746fcf7ab1c1454bffcc9f6023df,10/3/2021,$32.00,20,2,1
2553,63,Male,Sydney,Australia,1046,Electronics,e466ae25a58b42cfca3d8541166f95e2bf8e,5/23/2022,$78.00,14,2,1
2694,90,Female,Mexico City,Mexico,1165,Toys,e415c9a5e018101c99b79a23aaed019d013e,9/22/2021,$10.00,10,4,4
2834,50,Male,London,United Kingdom,1018,Home,555088d2712b5af73b77be1096c207d0ba16,1/9/2020,$87.00,22,6,3
1780,25,Female,Melbourne,Australia,1094,Electronics,13c898e02f11423cef81c8d7df56f5716d23,11/30/2020,$101.00,18,2,5
2109,84,Male,Tokyo,Japan,1127,Movies,6121b55f438df0420537a683e05e79d7da1c,9/15/2023,$43.00,19,7,1
1519,34,Male,New York,United States,1117,Grocery,1eecd0f3a6b3f774a6a1ebeb9025daefa520,11/5/2021,$47.00,12,3,4
324,34,Female,Singapore,Singapore,1002,Shoes,e4be5022f9d490e973aa2d11565a7e60fab9,8/24/2023,$177.00,0,2,3
2006,52,Female,Tokyo,Japan,1011,Beauty,1cb713ae66faac88e234f7d197c4a1b81b2a,7/1/2023,$92.00,7,4,4
1430,62,Male,Lagos,Nigeria,1039,Jewelry,796ee90d7a921b807de092fb1c0da9846610,8/25/2023,$195.00,30,1,2
807,56,Male,New York,United States,1160,Electronics,048868b3bc2bf649fdd1a16bedb3bf88a1e1,6/5/2020,$186.00,17,4,1
128,30,Female,London,United Kingdom,1200,Toys,7ce38456c68fb41e9a6a266cc16064519624,10/18/2022,$114.00,10,5,4
2838,70,Female,Sao Paulo,Brazil,1018,Garden,90f36ab66d7409e3e3b13c938b851bc8d287,4/26/2020,$87.00,12,6,4
852,28,Female,Lagos,Nigeria,1130,Automotive,8f5feb0bab7dfcf0ea3ba56e7e6e66f85c70,6/16/2020,$48.00,14,7,5
2293,25,Male,Melbourne,Australia,1048,Books,67c594c7d75daf13a225658d7d99f8bbee6f,2/7/2022,$129.00,15,6,5
1138,79,Female,Rio de Janeiro,Brazil,1108,Music,6e56b418264ca7ee99a91179ee532b6ada1f,12/27/2020,$52.00,30,1,1
2524,66,Female,Sydney,Australia,1065,Garden,d94b482d42ec73bb5cf91aa25ce54fa59a84,9/4/2021,$15.00,23,5,2
1457,67,Male,Tokyo,Japan,1029,Health,53fd50d50a1a9ef32a5be1f78befb1302754,9/20/2021,$138.00,13,2,5
1330,54,Female,New York,United States,1013,Baby,a747257b8249b7ee4a651d9557a9f62b07d1,7/24/2020,$51.00,26,7,1
2182,20,Female,Rio de Janeiro,Brazil,1009,Movies,fbc83b393d3343c78c233ea93aaa8c32fddc,7/29/2023,$137.00,25,1,4
1673,19,Female,Beijing,China,1029,Shoes,f798d549f393732a90419e240d39bb0f63ee,6/10/2020,$138.00,29,5,5
903,76,Female,Dubai,United Arab Emirates,1039,Beauty,c862586cf975e9df9719859fa067c61c11bf,5/7/2020,$195.00,19,3,4
2004,20,Female,Berlin,Germany,1152,Beauty,339fb24f8591ed9f03fc5fde4595523d1338,12/16/2023,$21.00,13,2,4
2181,33,Female,Melbourne,Australia,1152,Jewelry,45e3631dfb4e821b520872221f7283089fe1,2/27/2021,$21.00,5,4,4
2329,74,Female,Mexico City,Mexico,1181,Health,25b5daba78deafbd6a011e1c06a1e2a970e3,10/3/2021,$115.00,9,2,4
2940,71,Female,Los Angeles,United States,1002,Industrial,d57d7bafe2e06c9557e13db1d7650165d61e,10/29/2020,$177.00,13,7,1
2993,70,Female,Mumbai,India,1019,Outdoors,139c13483f8afd0089291aaeef2a520640c6,4/5/2021,$138.00,18,4,5
1261,88,Female,Singapore,Singapore,1183,Industrial,7a16f74c9f95cc8e7ff56a28514d619e613c,10/21/2022,$116.00,10,1,3
1825,83,Female,New York,United States,1093,Books,5242d0f6a4ad05e7e3690fe21962646f3293,7/26/2020,$59.00,24,5,5
1254,88,Female,Johannesburg,South Africa,1147,Movies,3f2ca7f123ad0c8693e51e14f0878b9e77c8,12/16/2023,$103.00,23,7,4
1913,79,Female,Paris,France,1176,Kids,5124f13d1a823a761effe64f8c37ba34a8f8,9/24/2022,$161.00,22,7,5
2105,72,Male,Lagos,Nigeria,1177,Computers,e7a223e56e12b8c9c6542626c346699f7690,11/16/2020,$103.00,12,4,4
255,76,Male,Berlin,Germany,1120,Books,2877a27636d70dba7fc87a9fcad6e1de51c3,8/14/2022,$98.00,7,4,1
2916,23,Female,London,United Kingdom,1152,Industrial,72d9db34fb333494685fdac4298b55183818,12/16/2022,$21.00,2,5,1
814,36,Female,Paris,France,1171,Toys,60aca0b05e5720d2283743d324191bc023c8,1/25/2021,$142.00,4,7,2
2250,45,Male,Beijing,China,1193,Outdoors,40a7a7fdfe2bdbb55b999b061f0ae3de07cf,12/24/2022,$14.00,0,1,2
1636,25,Male,Beijing,China,1021,Games,8fe19c8a2959e47903d207b7f08446c8a5c1,12/17/2021,$53.00,18,3,2
2226,63,Male,Mumbai,India,1175,Electronics,0c3a4fcad041de4fbc9a3a0571ba627fb63a,5/30/2020,$152.00,22,2,1
735,82,Female,Dubai,United Arab Emirates,1164,Games,16a0893b9531c4f6fd2841307eb211c25216,7/15/2021,$135.00,13,3,1
1543,17,Male,Lagos,Nigeria,1015,Industrial,ef4acfae7746a6120e1e7ca7cd81b189b948,2/10/2021,$98.00,26,1,1
2162,80,Female,Mumbai,India,1121,Automotive,8b4953ce46c7b6633360b416f156bb1b78a1,9/11/2020,$27.00,17,5,1
2555,17,Female,London,United Kingdom,1024,Sports,e6afce77e3f5fef863ee7077f0ae3b57ec0c,4/20/2022,$57.00,19,7,4
1596,64,Male,Shanghai,China,1088,Outdoors,2a2136730739ecadd08aa44dee5fd8afdd4c,11/8/2020,$38.00,13,6,3
1227,25,Male,Sao Paulo,Brazil,1193,Games,08f0a4f0e6c946d4ba4300fc21339fad4bc8,3/28/2022,$14.00,29,3,1
2782,20,Male,Dubai,United Arab Emirates,1122,Games,86151c89a8dd470cee8a4bb9f0f78d8632c4,5/10/2023,$32.00,11,3,4
2877,76,Male,Dubai,United Arab Emirates,1122,Clothing,b61642216539f97df48271ba53b9edf85cd9,1/1/2023,$32.00,24,4,4
2188,90,Female,Paris,France,1031,Baby,99f97927459642cd1544ef8be2aea218a394,10/28/2023,$72.00,18,1,3
2315,36,Female,Berlin,Germany,1062,Music,cd6785eac0393d43b1407bae86a51da727ec,9/3/2020,$66.00,29,5,5
656,50,Female,Los Angeles,United States,1080,Kids,562e1b34f904453affa937faa62f5610b6cf,10/4/2023,$135.00,28,2,4
2211,77,Male,Singapore,Singapore,1100,Shoes,2185bdd1cb3a942bf5e20515578c9538841f,12/20/2022,$156.00,28,5,5
539,75,Female,Dubai,United Arab Emirates,1073,Grocery,e40246a40338815c2f6d551058234a8f0d73,8/3/2020,$140.00,8,5,3
2774,27,Female,Singapore,Singapore,1030,Kids,2e15d2462ee3d7851da3acf8298e21930881,5/22/2022,$95.00,6,5,1
1514,82,Female,New York,United States,1083,Garden,6d0db5e218ec43434582303e765473689cc8,5/5/2020,$189.00,18,7,2
161,65,Male,Sao Paulo,Brazil,1047,Garden,3384bd8c8b06335e8dfda7a51fb3ce0bdef5,11/27/2021,$133.00,18,4,2
1564,46,Male,Shanghai,China,1031,Baby,7842aa5297e31f4757525b1289129fa44901,11/9/2022,$72.00,25,7,4
2300,39,Male,Mexico City,Mexico,1002,Games,01d53ca571f481345a57fafa9dcc78f45a05,1/11/2023,$177.00,13,2,3
2830,55,Female,Shanghai,China,1084,Games,d64cb8910258f24a991d09c0db5497104958,10/22/2022,$51.00,3,7,5
2583,70,Male,Melbourne,Australia,1094,Music,1634ace6197bd4b9d08c207be45ef88da375,1/1/2021,$101.00,13,5,5
858,37,Female,Mumbai,India,1110,Shoes,b9dac7d74452bfc888741db46be432e9dfd6,5/25/2020,$26.00,2,3,1
2426,53,Male,Johannesburg,South Africa,1168,Sports,78d1fc0590bef88efa349bc375250792b795,11/15/2020,$153.00,28,6,3
2035,61,Male,Rio de Janeiro,Brazil,1069,Clothing,3a4e209bbbc9faed664e8eec53a9bf169bdb,9/14/2022,$110.00,9,2,1
1506,21,Female,Shanghai,China,1166,Industrial,b01157e38f76da146184b33b3c93190874fc,8/7/2022,$118.00,0,3,2
434,26,Male,Shanghai,China,1020,Books,42155ddbb46f78aac90c2eff89b372571923,1/24/2022,$145.00,12,2,1
627,35,Male,Tokyo,Japan,1183,Music,123f135baa27ace782e160fe7cf687cc552c,6/3/2023,$116.00,4,1,2
1401,66,Male,Sydney,Australia,1009,Movies,c7231f05f459a093fe98bd78499ab61e2fc4,4/4/2022,$137.00,21,6,5
1744,36,Male,Sydney,Australia,1115,Movies,b07d65e4eeb89389091bb2f91ebdacee311a,7/31/2023,$71.00,1,7,4
1668,61,Male,Los Angeles,United States,1027,Baby,17a6910d78c01f0d13b708846613126847c1,7/13/2021,$119.00,10,2,4
2549,83,Male,Los Angeles,United States,1034,Health,bfbbbeb84a81c75aaafbf9ddcc93ff8eb76d,5/11/2022,$139.00,27,5,2
1888,61,Male,Melbourne,Australia,1157,Electronics,d5b43b432d1f426f4208b0526051172c12f4,11/6/2020,$120.00,28,5,1
1330,54,Female,New York,United States,1158,Baby,54d3cc8978922da91273ad469575e835e1df,10/2/2020,$46.00,27,7,3
2606,48,Female,London,United Kingdom,1193,Toys,b24c206626492b3cf1f2a8b4d157e639ef75,4/24/2022,$14.00,26,4,3
2063,34,Male,Tokyo,Japan,1059,Shoes,3fa90c8d564468477fdcb8f0afccea71ad6a,1/11/2021,$56.00,30,3,3
2850,72,Female,Mumbai,India,1177,Industrial,3d9e9a15b911904d718d25a0b24d6b7b401b,4/23/2021,$103.00,2,7,3
638,35,Male,Mexico City,Mexico,1166,Industrial,9d99c5704bc50d2064676c0aa71935d94562,8/22/2021,$118.00,3,2,4
365,38,Male,Los Angeles,United States,1054,Jewelry,579876e2421f8ae351124c61fbaf1cd25f36,9/4/2023,$128.00,30,4,2
1973,72,Female,Shanghai,China,1010,Shoes,bca968fd5b6562b9f83a44a934920054749a,8/2/2022,$101.00,11,7,1
2138,64,Female,Lagos,Nigeria,1101,Books,1786e803e3a78986a66cdcfcc70ec34be01b,11/9/2020,$103.00,30,2,1
2917,28,Female,Johannesburg,South Africa,1027,Clothing,1ea0b2253fe0a34bc37b889e5ef773a142ea,6/23/2022,$119.00,0,3,3
1003,57,Female,Tokyo,Japan,1069,Industrial,67a3b3f244421b022294f0c7ebed7214398b,5/23/2023,$110.00,22,2,5
1595,39,Male,Tokyo,Japan,1016,Movies,942462d59dd942b664f2febbaca6bbf9ee50,6/25/2023,$141.00,8,2,1
880,34,Male,Sydney,Australia,1102,Industrial,5ed508bca21bd7167e4dccb4ad949ac7e1bc,5/12/2021,$27.00,28,1,2
1355,29,Male,Toronto,Canada,1129,Toys,617b71b7cfd860ba996bec28bd227343dd87,2/21/2021,$105.00,9,1,2
2434,22,Female,Mexico City,Mexico,1008,Home,ee59ec5b41b17d72d50914f5768637ce48d6,11/6/2020,$28.00,24,1,3
2756,21,Male,Delhi,India,1148,Kids,3e9bb3b1f375c6745c7b77bec4abdd4d14ac,10/23/2021,$95.00,30,7,1
2409,79,Female,Johannesburg,South Africa,1049,Shoes,d056cf593e2537dd91eba3e76426ad3e3f12,5/9/2020,$71.00,9,2,4
254,50,Female,Sydney,Australia,1161,Clothing,24efce133d54eae19c254c3b5f6ef978316a,2/6/2022,$30.00,16,2,1
1293,41,Male,Melbourne,Australia,1010,Sports,2dde142da70b7ec0d8cd40d4058fe93b1db5,10/18/2020,$101.00,21,2,3
1557,28,Male,Los Angeles,United States,1144,Shoes,abfd174891aab691f48728d8544bfeaa726d,2/14/2022,$188.00,14,5,4
2242,73,Female,Berlin,Germany,1012,Beauty,07001684139acbdad1af403d3810700fbec9,1/18/2021,$151.00,12,6,5
999,49,Female,Johannesburg,South Africa,1088,Home,de31a45e24ab760e4e783fc07e8480af0860,1/14/2021,$38.00,28,3,5
2269,22,Female,Los Angeles,United States,1117,Movies,85fda671c90aa45014bf607d12ae20392997,12/5/2021,$47.00,23,5,3
148,49,Male,Delhi,India,1023,Shoes,bbc37faf13c01c77200f2a2d9f2363e9e167,1/16/2021,$123.00,29,2,5
1885,65,Male,Shanghai,China,1002,Industrial,3c02f51699c5bf8b8cfa83e9064a258f5edb,10/25/2022,$177.00,30,7,5
2241,58,Male,Rio de Janeiro,Brazil,1048,Home,b74c8d9ddcbfc42748ede6187ce0e9b7d1cb,3/23/2022,$129.00,0,6,4
1093,27,Male,Mumbai,India,1036,Industrial,1e55cd521b275d8cb7347f38a3e5cf471998,3/3/2021,$134.00,18,6,4
979,47,Male,Shanghai,China,1066,Outdoors,1f2d390d16a1e0a045be196fa596f2ff6374,5/25/2022,$150.00,11,1,4
1293,41,Male,Melbourne,Australia,1135,Music,902cede4749e3bb36821b1d17abca4542838,11/23/2021,$45.00,8,2,4
2044,42,Female,Mumbai,India,1174,Kids,928bd1d0a7034d5dc4bb006daac71939a4a7,12/10/2023,$152.00,9,7,4
2290,57,Female,Beijing,China,1043,Garden,ba2e8ff261ea3b5a6ba267886ea9a7b74823,2/18/2020,$134.00,9,6,4
2884,24,Female,Mumbai,India,1149,Grocery,0781c2594b9446678c659cece0e9ceeb4a74,7/18/2022,$88.00,2,5,2
189,63,Female,Los Angeles,United States,1141,Shoes,b7ed94498a8de0d3069bd6c47191e342d628,8/1/2021,$162.00,11,6,1
551,22,Male,Singapore,Singapore,1181,Health,005c6f51c5e29fb0bffa80813b7acaf45d68,4/5/2020,$115.00,24,7,1
